locus	accession	organism	pC3_present	tier1_carrier	best_pident	best_qcov	n_hits
MF6_004285	GCF_001975105.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_001975125.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_001975145.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_001980585.2	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_001999785.1	Burkholderia cenocepacia	False	False	0.0	0.0	0
MF6_004285	GCF_001999825.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_001999885.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_002007585.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_002097715.1	Burkholderia ubonensis subsp. mesacidophila	False	False	0.0	0.0	0
MF6_004285	GCF_002110945.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002110965.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111005.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111025.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111045.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111085.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111105.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111125.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111145.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111165.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111205.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111225.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111245.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111265.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111285.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111305.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111325.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111345.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002111365.1	Burkholderia pseudomallei	False	False	31.7	55.0	2
MF6_004285	GCF_002111385.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002208175.1	Burkholderia gladioli pv. gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_002209085.2	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_002278075.1	Paraburkholderia aromaticivorans	False	False	0.0	0.0	0
MF6_004285	GCF_002345985.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346005.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346025.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346045.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346065.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346085.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346105.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346125.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346145.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346165.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346185.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002346205.1	Burkholderia mallei	False	False	0.0	0.0	0
MF6_004285	GCF_002356275.1	Burkholderia stabilis	True	False	0.0	0.0	0
MF6_004285	GCF_002386205.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_002393425.1	Burkholderia gladioli pv. gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_002407525.2	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_002843645.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002860065.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_002902925.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_004285	GCF_002902945.1	Paraburkholderia caribensis	False	False	0.0	0.0	0
MF6_004285	GCF_002902965.1	Paraburkholderia hospita	False	False	0.0	0.0	0
MF6_004285	GCF_003019945.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_004285	GCF_003019965.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_003020025.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_003020185.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_003076415.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_003233675.1	Burkholderia sp. JP2-270	True	False	0.0	0.0	0
MF6_004285	GCF_003286395.1	Paraburkholderia dokdonensis	False	False	0.0	0.0	0
MF6_004285	GCF_003330745.1	Paraburkholderia caledonica	False	False	0.0	0.0	0
MF6_004285	GCF_003330765.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_004285	GCF_003330785.1	Paraburkholderia graminis	False	False	0.0	0.0	0
MF6_004285	GCF_003330805.1	Paraburkholderia hospita	False	False	0.0	0.0	0
MF6_004285	GCF_003330825.1	Paraburkholderia terricola	False	False	0.0	0.0	0
MF6_004285	GCF_003366075.1	Burkholderia sp. IDO3	True	False	0.0	0.0	0
MF6_004285	GCF_003368325.1	Paraburkholderia caffeinilytica	False	False	0.0	0.0	0
MF6_004285	GCF_003445415.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003546465.1	Burkholderia cepacia ATCC 25416	True	False	0.0	0.0	0
MF6_004285	GCF_003547015.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003547035.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003547055.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003568605.1	Burkholderia thailandensis E264	False	False	0.0	0.0	0
MF6_004285	GCF_003606245.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003613595.1	Burkholderia gladioli pv. gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_003614815.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_003614835.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_003704285.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_003711145.1	Burkholderia lata	True	False	0.0	0.0	0
MF6_004285	GCF_003713105.1	Burkholderia gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_003798245.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003798265.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003798365.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_003812365.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_003812585.1	Burkholderia multivorans	False	False	0.0	0.0	0
MF6_004285	GCF_003812965.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_003813045.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_004285	GCF_003966315.1	Burkholderia cenocepacia	True	True	96.9	100.0	1
MF6_004285	GCF_004323015.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004323035.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004348055.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004348075.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004367665.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004367685.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004367705.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004367725.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004526325.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_004842085.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_005280735.1	Trinickia violacea	False	False	0.0	0.0	0
MF6_004285	GCF_005853645.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_005862325.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_005937855.2	Burkholderia sp. KBS0801	True	False	0.0	0.0	0
MF6_004285	GCF_006094315.1	Burkholderia cepacia ATCC 25416	True	False	0.0	0.0	0
MF6_004285	GCF_007556815.1	Paraburkholderia megapolitana	False	False	0.0	0.0	0
MF6_004285	GCF_007724625.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_008693485.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_008693525.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_008728255.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728275.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728295.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728315.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728335.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728355.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_008728375.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_009191525.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_009578005.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_009586235.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_009730035.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_009730175.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_009730195.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_009749345.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_009755625.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_009789655.1	Paraburkholderia acidiphila	False	False	0.0	0.0	0
MF6_004285	GCF_009789675.1	Paraburkholderia acidisoli	False	False	0.0	0.0	0
MF6_004285	GCF_009857095.1	Burkholderia glumae AU6208	False	False	0.0	0.0	0
MF6_004285	GCF_009931375.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_009938265.1	Burkholderia sp. THE68	False	False	0.0	0.0	0
MF6_004285	GCF_011039955.1	Caballeronia sp. SBC2	False	False	0.0	0.0	0
MF6_004285	GCF_011493005.1	Caballeronia sp. SBC1	False	False	0.0	0.0	0
MF6_004285	GCF_011578485.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_012689525.1	Paraburkholderia aromaticivorans	False	False	0.0	0.0	0
MF6_004285	GCF_012974245.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_013122645.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_013307145.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_013307165.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_013378095.1	Paraburkholderia caribensis	False	False	0.0	0.0	0
MF6_004285	GCF_013426895.1	Paraburkholderia largidicola	False	False	0.0	0.0	0
MF6_004285	GCF_013426915.1	Paraburkholderia sp. PGU19	False	False	0.0	0.0	0
MF6_004285	GCF_013822785.1	Burkholderia sp. MBR-1	True	False	0.0	0.0	0
MF6_004285	GCF_014171495.1	Paraburkholderia tropica	False	False	0.0	0.0	0
MF6_004285	GCF_014211915.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_014263355.1	Burkholderia gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_014357995.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_014854795.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_016026055.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_016027435.1	Burkholderia oklahomensis	False	False	0.0	0.0	0
MF6_004285	GCF_016027455.1	Burkholderia humptydooensis	False	False	0.0	0.0	0
MF6_004285	GCF_016127755.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_004285	GCF_016128195.1	Paraburkholderia ginsengisoli	False	False	0.0	0.0	0
MF6_004285	GCF_016458785.1	Burkholderia ambifaria	False	False	0.0	0.0	0
MF6_004285	GCF_016458805.1	Burkholderia anthina	False	False	0.0	0.0	0
MF6_004285	GCF_016598875.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_016698705.1	Burkholderia gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_016774495.1	Burkholderia thailandensis	False	False	0.0	0.0	0
MF6_004285	GCF_016864355.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_016889205.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_004285	GCF_016899425.1	Burkholderia sp. MS389	True	True	99.7	100.0	1
MF6_004285	GCF_016899445.1	Burkholderia sp. MS455	True	False	0.0	0.0	0
MF6_004285	GCF_017165175.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165195.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165475.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165495.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165515.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165535.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017165555.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_017220215.1	Caballeronia sp. M1242	False	False	0.0	0.0	0
MF6_004285	GCF_017378155.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378195.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378235.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378275.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378315.2	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378355.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017378435.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_017514945.1	Burkholderia anthina	True	False	0.0	0.0	0
MF6_004285	GCF_017815595.1	Burkholderia latens	False	False	0.0	0.0	0
MF6_004285	GCF_017815615.1	Burkholderia latens	True	False	0.0	0.0	0
MF6_004285	GCF_017858835.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_018223765.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_018223785.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_018223805.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_018228345.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228385.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228525.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228545.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228565.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228585.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228605.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_018228625.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_018408855.1	Caballeronia sp. NK8	False	False	0.0	0.0	0
MF6_004285	GCF_018417535.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_004285	GCF_018771365.1	Burkholderia pseudomallei	False	False	0.0	0.0	0
MF6_004285	GCF_019428685.1	Paraburkholderia edwinii	False	False	0.0	0.0	0
MF6_004285	GCF_019915365.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_019930785.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_004285	GCF_020099355.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_004285	GCF_020544345.1	Paraburkholderia caribensis	False	False	0.0	0.0	0
MF6_004285	GCF_020736245.1	Burkholderia dolosa	True	False	0.0	0.0	0
MF6_004285	GCF_020843905.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_004285	GCF_020843925.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_004285	GCF_020843945.1	Burkholderia sp. B21-007	True	False	0.0	0.0	0
MF6_004285	GCF_020843965.1	Burkholderia sp. B21-005	True	False	0.0	0.0	0
MF6_004285	GCF_020843985.1	Burkholderia ambifaria	True	False	0.0	0.0	0
MF6_004285	GCF_020885575.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_004285	GCF_021344035.2	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_021484945.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_021535065.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_021899435.1	Burkholderia aenigmatica	True	False	0.0	0.0	0
MF6_004285	GCF_022213445.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_004285	GCF_022533485.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_022809715.1	Burkholderia pyrrocinia	True	False	0.0	0.0	0
MF6_004285	GCF_022879575.1	Caballeronia sp. SL2Y3	False	False	0.0	0.0	0
MF6_004285	GCF_022879595.1	Caballeronia sp. Lep1P3	False	False	0.0	0.0	0
MF6_004285	GCF_022879615.1	Caballeronia grimmiae	False	False	0.0	0.0	0
MF6_004285	GCF_022879815.1	Caballeronia zhejiangensis	False	False	0.0	0.0	0
MF6_004285	GCF_023053515.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023169865.1	Paraburkholderia terrae	False	False	0.0	0.0	0
MF6_004285	GCF_023170545.1	Caballeronia sp. Sq4a	False	False	0.0	0.0	0
MF6_004285	GCF_023373625.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023373645.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023373665.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023373685.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023373725.1	Burkholderia vietnamiensis	True	False	0.0	0.0	0
MF6_004285	GCF_023374315.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374335.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023374355.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374375.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374395.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374415.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374435.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374455.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374475.1	Burkholderia cepacia	False	False	0.0	0.0	0
MF6_004285	GCF_023374495.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374515.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374535.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374575.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374595.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374615.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374635.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374655.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374675.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023374695.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374715.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023374735.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374755.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374775.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374795.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374815.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374835.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023374855.1	Burkholderia cenocepacia	True	False	0.0	0.0	0
MF6_004285	GCF_023374875.1	Burkholderia multivorans	True	False	0.0	0.0	0
MF6_004285	GCF_023374895.1	Burkholderia multivorans	False	False	0.0	0.0	0
MF6_004285	GCF_023658595.1	Burkholderia gladioli	False	False	0.0	0.0	0
MF6_004285	GCF_024022955.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024072595.1	Paraburkholderia fungorum	False	False	0.0	0.0	0
MF6_004285	GCF_024072715.1	Paraburkholderia fungorum	False	False	0.0	0.0	0
MF6_004285	GCF_024123895.1	Paraburkholderia fungorum	False	False	0.0	0.0	0
MF6_004285	GCF_024381035.2	Burkholderia arboris	True	False	0.0	0.0	0
MF6_004285	GCF_024600575.1	Burkholderia cepacia	True	False	0.0	0.0	0
MF6_004285	GCF_024661975.1	Burkholderia contaminans	True	False	0.0	0.0	0
MF6_004285	GCF_024662395.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662415.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662435.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662455.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662475.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662615.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662735.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024662895.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663015.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663135.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663255.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663375.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663615.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663775.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663895.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663975.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024663995.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664015.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664035.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664055.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664075.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664095.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664115.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664135.1	Burkholderia glumae	False	False	0.0	0.0	0
MF6_004285	GCF_024664155.1	Burkholderia glumae	False	False	0.0	0.0	0
