protein	genome	locus_tag	any_signature	interpro_entry	n_databases
GCF_905400185.1|DKPOPA_06184	GCF_905400185.1	DKPOPA_06184	True	True	8
GCF_905400185.1|DKPOPA_06185	GCF_905400185.1	DKPOPA_06185	True	True	4
GCF_905400185.1|DKPOPA_06186	GCF_905400185.1	DKPOPA_06186	True	True	5
GCF_905400185.1|DKPOPA_06187	GCF_905400185.1	DKPOPA_06187	True	True	8
GCF_905400185.1|DKPOPA_06188	GCF_905400185.1	DKPOPA_06188	True	True	5
GCF_905400185.1|DKPOPA_06189	GCF_905400185.1	DKPOPA_06189	True	True	7
GCF_905400185.1|DKPOPA_06190	GCF_905400185.1	DKPOPA_06190	True	True	7
GCF_905400185.1|DKPOPA_06191	GCF_905400185.1	DKPOPA_06191	True	True	6
GCF_905400185.1|DKPOPA_06192	GCF_905400185.1	DKPOPA_06192	True	True	5
GCF_905400185.1|DKPOPA_06193	GCF_905400185.1	DKPOPA_06193	True	True	5
GCF_905400185.1|DKPOPA_06194	GCF_905400185.1	DKPOPA_06194	True	True	4
GCF_905400185.1|DKPOPA_06195	GCF_905400185.1	DKPOPA_06195	True	True	5
GCF_905400185.1|DKPOPA_06196	GCF_905400185.1	DKPOPA_06196	True	True	8
GCF_905400185.1|DKPOPA_06197	GCF_905400185.1	DKPOPA_06197	True	True	7
GCF_905400185.1|DKPOPA_06198	GCF_905400185.1	DKPOPA_06198	True	True	10
GCF_905400185.1|DKPOPA_06199	GCF_905400185.1	DKPOPA_06199	True	True	8
GCF_905400185.1|DKPOPA_06200	GCF_905400185.1	DKPOPA_06200	True	True	4
GCF_905400185.1|DKPOPA_06201	GCF_905400185.1	DKPOPA_06201	True	True	4
GCF_905400185.1|DKPOPA_06202	GCF_905400185.1	DKPOPA_06202	True	True	5
GCF_905400185.1|DKPOPA_06203	GCF_905400185.1	DKPOPA_06203	True	True	8
GCF_905400185.1|DKPOPA_06204	GCF_905400185.1	DKPOPA_06204	True	True	6
GCF_905400185.1|DKPOPA_06205	GCF_905400185.1	DKPOPA_06205	True	True	4
GCF_905400185.1|DKPOPA_06206	GCF_905400185.1	DKPOPA_06206	True	True	10
GCF_905400185.1|DKPOPA_06207	GCF_905400185.1	DKPOPA_06207	True	True	6
GCF_905400185.1|DKPOPA_06208	GCF_905400185.1	DKPOPA_06208	True	True	4
GCF_905400185.1|DKPOPA_06209	GCF_905400185.1	DKPOPA_06209	True	True	5
GCF_905400185.1|DKPOPA_06210	GCF_905400185.1	DKPOPA_06210	True	True	6
GCF_905400185.1|DKPOPA_06211	GCF_905400185.1	DKPOPA_06211	True	True	5
GCF_905400185.1|DKPOPA_06212	GCF_905400185.1	DKPOPA_06212	True	True	5
GCF_905400185.1|DKPOPA_06213	GCF_905400185.1	DKPOPA_06213	True	True	8
GCF_905400185.1|DKPOPA_06215	GCF_905400185.1	DKPOPA_06215	True	True	9
GCF_905400185.1|DKPOPA_06217	GCF_905400185.1	DKPOPA_06217	True	True	4
GCF_905400185.1|DKPOPA_06218	GCF_905400185.1	DKPOPA_06218	True	True	7
GCF_905400185.1|DKPOPA_06219	GCF_905400185.1	DKPOPA_06219	True	True	9
GCF_905400185.1|DKPOPA_06220	GCF_905400185.1	DKPOPA_06220	True	True	7
GCF_905400185.1|DKPOPA_06221	GCF_905400185.1	DKPOPA_06221	True	True	4
GCF_905400185.1|DKPOPA_06222	GCF_905400185.1	DKPOPA_06222	True	True	6
GCF_905400185.1|DKPOPA_06223	GCF_905400185.1	DKPOPA_06223	True	True	4
GCF_905400185.1|DKPOPA_06224	GCF_905400185.1	DKPOPA_06224	True	True	2
GCF_905400185.1|DKPOPA_06225	GCF_905400185.1	DKPOPA_06225	True	True	5
GCF_905400185.1|DKPOPA_06226	GCF_905400185.1	DKPOPA_06226	True	True	6
GCF_905400185.1|DKPOPA_06227	GCF_905400185.1	DKPOPA_06227	True	True	7
GCF_905400185.1|DKPOPA_06228	GCF_905400185.1	DKPOPA_06228	True	True	8
GCF_905400185.1|DKPOPA_06229	GCF_905400185.1	DKPOPA_06229	True	True	10
GCF_905400185.1|DKPOPA_06230	GCF_905400185.1	DKPOPA_06230	True	True	5
GCF_905400185.1|DKPOPA_06231	GCF_905400185.1	DKPOPA_06231	True	True	10
GCF_905400185.1|DKPOPA_06232	GCF_905400185.1	DKPOPA_06232	True	True	6
GCF_905400185.1|DKPOPA_06233	GCF_905400185.1	DKPOPA_06233	True	True	6
GCF_905400185.1|DKPOPA_06234	GCF_905400185.1	DKPOPA_06234	True	True	8
GCF_905400185.1|DKPOPA_06235	GCF_905400185.1	DKPOPA_06235	True	True	3
GCF_905400185.1|DKPOPA_06237	GCF_905400185.1	DKPOPA_06237	True	True	3
GCF_905400185.1|DKPOPA_06238	GCF_905400185.1	DKPOPA_06238	True	True	8
GCF_905400185.1|DKPOPA_06240	GCF_905400185.1	DKPOPA_06240	True	True	6
GCF_905400185.1|DKPOPA_06241	GCF_905400185.1	DKPOPA_06241	True	True	3
GCF_905400185.1|DKPOPA_06242	GCF_905400185.1	DKPOPA_06242	True	True	4
GCF_905400185.1|DKPOPA_06243	GCF_905400185.1	DKPOPA_06243	True	True	8
GCF_905400185.1|DKPOPA_06244	GCF_905400185.1	DKPOPA_06244	True	True	8
GCF_905400185.1|DKPOPA_06245	GCF_905400185.1	DKPOPA_06245	True	True	7
GCF_905400185.1|DKPOPA_06246	GCF_905400185.1	DKPOPA_06246	True	True	2
GCF_905400185.1|DKPOPA_06247	GCF_905400185.1	DKPOPA_06247	True	True	4
GCF_905400185.1|DKPOPA_06249	GCF_905400185.1	DKPOPA_06249	False	False	2
GCF_905400185.1|DKPOPA_06250	GCF_905400185.1	DKPOPA_06250	True	True	4
GCF_905400185.1|DKPOPA_06251	GCF_905400185.1	DKPOPA_06251	True	True	3
GCF_905400185.1|DKPOPA_06252	GCF_905400185.1	DKPOPA_06252	True	True	1
GCF_905400185.1|DKPOPA_06254	GCF_905400185.1	DKPOPA_06254	True	True	6
GCF_905400185.1|DKPOPA_06255	GCF_905400185.1	DKPOPA_06255	False	False	1
GCF_905400185.1|DKPOPA_06256	GCF_905400185.1	DKPOPA_06256	True	True	2
GCF_905400185.1|DKPOPA_06257	GCF_905400185.1	DKPOPA_06257	True	True	5
GCF_905400185.1|DKPOPA_06258	GCF_905400185.1	DKPOPA_06258	True	True	3
GCF_905400185.1|DKPOPA_06259	GCF_905400185.1	DKPOPA_06259	True	True	8
GCF_905400185.1|DKPOPA_06260	GCF_905400185.1	DKPOPA_06260	True	True	7
GCF_905400185.1|DKPOPA_06261	GCF_905400185.1	DKPOPA_06261	True	True	7
GCF_905400185.1|DKPOPA_06262	GCF_905400185.1	DKPOPA_06262	True	True	3
GCF_905400185.1|DKPOPA_06263	GCF_905400185.1	DKPOPA_06263	True	True	5
GCF_905400185.1|DKPOPA_06264	GCF_905400185.1	DKPOPA_06264	True	True	7
GCF_905400185.1|DKPOPA_06265	GCF_905400185.1	DKPOPA_06265	True	True	8
GCF_905400185.1|DKPOPA_06266	GCF_905400185.1	DKPOPA_06266	True	True	7
GCF_905400185.1|DKPOPA_06267	GCF_905400185.1	DKPOPA_06267	True	True	5
GCF_905400185.1|DKPOPA_06268	GCF_905400185.1	DKPOPA_06268	True	True	7
GCF_905400185.1|DKPOPA_06269	GCF_905400185.1	DKPOPA_06269	True	True	6
GCF_905400185.1|DKPOPA_06272	GCF_905400185.1	DKPOPA_06272	True	True	6
GCF_905400185.1|DKPOPA_06273	GCF_905400185.1	DKPOPA_06273	True	True	10
GCF_905400185.1|DKPOPA_06274	GCF_905400185.1	DKPOPA_06274	True	True	3
GCF_905400185.1|DKPOPA_06276	GCF_905400185.1	DKPOPA_06276	True	True	5
GCF_905400185.1|DKPOPA_06277	GCF_905400185.1	DKPOPA_06277	True	True	7
GCF_905400185.1|DKPOPA_06278	GCF_905400185.1	DKPOPA_06278	True	True	5
GCF_905400185.1|DKPOPA_06279	GCF_905400185.1	DKPOPA_06279	True	True	3
GCF_905400185.1|DKPOPA_06280	GCF_905400185.1	DKPOPA_06280	True	True	7
GCF_905400185.1|DKPOPA_06281	GCF_905400185.1	DKPOPA_06281	True	True	4
GCF_905400185.1|DKPOPA_06282	GCF_905400185.1	DKPOPA_06282	True	True	7
GCF_905400185.1|DKPOPA_06283	GCF_905400185.1	DKPOPA_06283	True	True	5
GCF_905400185.1|DKPOPA_06284	GCF_905400185.1	DKPOPA_06284	True	True	4
GCF_905400185.1|DKPOPA_06286	GCF_905400185.1	DKPOPA_06286	True	True	3
GCF_905400185.1|DKPOPA_06287	GCF_905400185.1	DKPOPA_06287	True	True	3
GCF_905400185.1|DKPOPA_06288	GCF_905400185.1	DKPOPA_06288	True	True	6
GCF_905400185.1|DKPOPA_06289	GCF_905400185.1	DKPOPA_06289	True	True	3
GCF_905400185.1|DKPOPA_06290	GCF_905400185.1	DKPOPA_06290	True	True	4
GCF_905400185.1|DKPOPA_06291	GCF_905400185.1	DKPOPA_06291	True	True	4
GCF_905400185.1|DKPOPA_06292	GCF_905400185.1	DKPOPA_06292	True	True	9
GCF_905400185.1|DKPOPA_06293	GCF_905400185.1	DKPOPA_06293	False	False	1
GCF_905400185.1|DKPOPA_06294	GCF_905400185.1	DKPOPA_06294	True	True	5
GCF_905400185.1|DKPOPA_06296	GCF_905400185.1	DKPOPA_06296	True	True	3
GCF_905400185.1|DKPOPA_06297	GCF_905400185.1	DKPOPA_06297	True	True	6
GCF_905400185.1|DKPOPA_06298	GCF_905400185.1	DKPOPA_06298	True	True	4
GCF_905400185.1|DKPOPA_06299	GCF_905400185.1	DKPOPA_06299	True	True	5
GCF_905400185.1|DKPOPA_06300	GCF_905400185.1	DKPOPA_06300	True	True	3
GCF_905400185.1|DKPOPA_06301	GCF_905400185.1	DKPOPA_06301	True	True	4
GCF_905400185.1|DKPOPA_06302	GCF_905400185.1	DKPOPA_06302	True	True	2
GCF_905400185.1|DKPOPA_06303	GCF_905400185.1	DKPOPA_06303	True	True	6
GCF_905400185.1|DKPOPA_06304	GCF_905400185.1	DKPOPA_06304	True	True	5
GCF_905400185.1|DKPOPA_06305	GCF_905400185.1	DKPOPA_06305	True	True	3
GCF_905400185.1|DKPOPA_06306	GCF_905400185.1	DKPOPA_06306	True	True	4
GCF_905400185.1|DKPOPA_06307	GCF_905400185.1	DKPOPA_06307	False	False	1
GCF_905400185.1|DKPOPA_06309	GCF_905400185.1	DKPOPA_06309	True	True	4
GCF_905400185.1|DKPOPA_06311	GCF_905400185.1	DKPOPA_06311	False	False	1
GCF_905400185.1|DKPOPA_06312	GCF_905400185.1	DKPOPA_06312	True	True	3
GCF_905400185.1|DKPOPA_06313	GCF_905400185.1	DKPOPA_06313	True	True	2
GCF_905400185.1|DKPOPA_06314	GCF_905400185.1	DKPOPA_06314	True	True	8
GCF_905400185.1|DKPOPA_06315	GCF_905400185.1	DKPOPA_06315	True	True	6
GCF_905400185.1|DKPOPA_06316	GCF_905400185.1	DKPOPA_06316	True	True	3
GCF_905400185.1|DKPOPA_06317	GCF_905400185.1	DKPOPA_06317	True	True	2
GCF_905400185.1|DKPOPA_06318	GCF_905400185.1	DKPOPA_06318	True	True	8
GCF_905400185.1|DKPOPA_06319	GCF_905400185.1	DKPOPA_06319	True	True	5
GCF_905400185.1|DKPOPA_06320	GCF_905400185.1	DKPOPA_06320	True	True	7
GCF_905400185.1|DKPOPA_06321	GCF_905400185.1	DKPOPA_06321	True	True	2
GCF_905400185.1|DKPOPA_06322	GCF_905400185.1	DKPOPA_06322	True	True	4
GCF_905400185.1|DKPOPA_06323	GCF_905400185.1	DKPOPA_06323	True	True	7
GCF_905400185.1|DKPOPA_06324	GCF_905400185.1	DKPOPA_06324	True	True	8
GCF_905400185.1|DKPOPA_06325	GCF_905400185.1	DKPOPA_06325	True	True	2
GCF_905400185.1|DKPOPA_06326	GCF_905400185.1	DKPOPA_06326	True	True	1
GCF_905400185.1|DKPOPA_06327	GCF_905400185.1	DKPOPA_06327	True	True	6
GCF_905400185.1|DKPOPA_06328	GCF_905400185.1	DKPOPA_06328	True	False	3
GCF_905400185.1|DKPOPA_06329	GCF_905400185.1	DKPOPA_06329	True	True	4
GCF_905400185.1|DKPOPA_06330	GCF_905400185.1	DKPOPA_06330	True	True	6
GCF_905400185.1|DKPOPA_06331	GCF_905400185.1	DKPOPA_06331	True	True	8
GCF_905400185.1|DKPOPA_06332	GCF_905400185.1	DKPOPA_06332	True	True	7
GCF_905400185.1|DKPOPA_06333	GCF_905400185.1	DKPOPA_06333	True	True	10
GCF_905400185.1|DKPOPA_06334	GCF_905400185.1	DKPOPA_06334	True	True	3
GCF_905400185.1|DKPOPA_06336	GCF_905400185.1	DKPOPA_06336	True	True	3
GCF_905400185.1|DKPOPA_06337	GCF_905400185.1	DKPOPA_06337	True	True	6
GCF_905400185.1|DKPOPA_06338	GCF_905400185.1	DKPOPA_06338	True	True	3
GCF_905400185.1|DKPOPA_06339	GCF_905400185.1	DKPOPA_06339	True	True	9
GCF_905400185.1|DKPOPA_06340	GCF_905400185.1	DKPOPA_06340	True	True	6
GCF_905400185.1|DKPOPA_06341	GCF_905400185.1	DKPOPA_06341	True	True	5
GCF_905400185.1|DKPOPA_06342	GCF_905400185.1	DKPOPA_06342	True	True	8
GCF_905400185.1|DKPOPA_06343	GCF_905400185.1	DKPOPA_06343	True	True	3
GCF_905400185.1|DKPOPA_06344	GCF_905400185.1	DKPOPA_06344	True	True	5
GCF_905400185.1|DKPOPA_06346	GCF_905400185.1	DKPOPA_06346	True	True	8
GCF_905400185.1|DKPOPA_06347	GCF_905400185.1	DKPOPA_06347	True	True	8
GCF_905400185.1|DKPOPA_06348	GCF_905400185.1	DKPOPA_06348	True	True	6
GCF_905400185.1|DKPOPA_06349	GCF_905400185.1	DKPOPA_06349	True	True	8
GCF_905400185.1|DKPOPA_06350	GCF_905400185.1	DKPOPA_06350	False	False	1
GCF_905400185.1|DKPOPA_06352	GCF_905400185.1	DKPOPA_06352	True	True	1
GCF_905400185.1|DKPOPA_06353	GCF_905400185.1	DKPOPA_06353	True	True	1
GCF_905400185.1|DKPOPA_06355	GCF_905400185.1	DKPOPA_06355	True	True	8
GCF_905400185.1|DKPOPA_06356	GCF_905400185.1	DKPOPA_06356	True	True	9
GCF_905400185.1|DKPOPA_06357	GCF_905400185.1	DKPOPA_06357	True	True	6
GCF_905400185.1|DKPOPA_06358	GCF_905400185.1	DKPOPA_06358	True	True	8
GCF_905400185.1|DKPOPA_06359	GCF_905400185.1	DKPOPA_06359	True	True	1
GCF_905400185.1|DKPOPA_06360	GCF_905400185.1	DKPOPA_06360	True	True	4
GCF_905400185.1|DKPOPA_06361	GCF_905400185.1	DKPOPA_06361	True	True	6
GCF_905400185.1|DKPOPA_06362	GCF_905400185.1	DKPOPA_06362	True	True	4
GCF_905400185.1|DKPOPA_06363	GCF_905400185.1	DKPOPA_06363	True	True	7
GCF_905400185.1|DKPOPA_06364	GCF_905400185.1	DKPOPA_06364	True	True	7
GCF_905400185.1|DKPOPA_06365	GCF_905400185.1	DKPOPA_06365	True	True	9
GCF_905400185.1|DKPOPA_06366	GCF_905400185.1	DKPOPA_06366	True	True	6
GCF_905400185.1|DKPOPA_06367	GCF_905400185.1	DKPOPA_06367	True	True	8
GCF_905400185.1|DKPOPA_06368	GCF_905400185.1	DKPOPA_06368	True	True	7
GCF_905400185.1|DKPOPA_06369	GCF_905400185.1	DKPOPA_06369	True	True	9
GCF_905400185.1|DKPOPA_06370	GCF_905400185.1	DKPOPA_06370	True	True	5
GCF_905400185.1|DKPOPA_06371	GCF_905400185.1	DKPOPA_06371	True	True	7
GCF_905400185.1|DKPOPA_06372	GCF_905400185.1	DKPOPA_06372	True	True	5
GCF_905400185.1|DKPOPA_06373	GCF_905400185.1	DKPOPA_06373	True	True	7
GCF_905400185.1|DKPOPA_06374	GCF_905400185.1	DKPOPA_06374	True	True	9
GCF_905400185.1|DKPOPA_06375	GCF_905400185.1	DKPOPA_06375	True	True	6
GCF_905400185.1|DKPOPA_06376	GCF_905400185.1	DKPOPA_06376	True	True	7
GCF_905400185.1|DKPOPA_06377	GCF_905400185.1	DKPOPA_06377	True	True	6
GCF_905400185.1|DKPOPA_06378	GCF_905400185.1	DKPOPA_06378	True	True	7
GCF_905400185.1|DKPOPA_06382	GCF_905400185.1	DKPOPA_06382	True	True	1
GCF_905400185.1|DKPOPA_06383	GCF_905400185.1	DKPOPA_06383	True	True	4
GCF_905400185.1|DKPOPA_06384	GCF_905400185.1	DKPOPA_06384	True	True	1
GCF_905400185.1|DKPOPA_06385	GCF_905400185.1	DKPOPA_06385	True	True	2
GCF_905400185.1|DKPOPA_06386	GCF_905400185.1	DKPOPA_06386	True	True	5
GCF_905400185.1|DKPOPA_06387	GCF_905400185.1	DKPOPA_06387	True	True	5
GCF_905400185.1|DKPOPA_06388	GCF_905400185.1	DKPOPA_06388	True	True	8
GCF_905400185.1|DKPOPA_06389	GCF_905400185.1	DKPOPA_06389	True	True	6
GCF_905400185.1|DKPOPA_06390	GCF_905400185.1	DKPOPA_06390	True	True	5
GCF_905400185.1|DKPOPA_06391	GCF_905400185.1	DKPOPA_06391	True	True	7
GCF_905400185.1|DKPOPA_06392	GCF_905400185.1	DKPOPA_06392	True	True	6
GCF_905400185.1|DKPOPA_06394	GCF_905400185.1	DKPOPA_06394	True	True	4
GCF_905400185.1|DKPOPA_06395	GCF_905400185.1	DKPOPA_06395	True	True	8
GCF_905400185.1|DKPOPA_06396	GCF_905400185.1	DKPOPA_06396	True	True	10
GCF_905400185.1|DKPOPA_06397	GCF_905400185.1	DKPOPA_06397	True	True	5
GCF_905400185.1|DKPOPA_06398	GCF_905400185.1	DKPOPA_06398	True	True	9
GCF_905400185.1|DKPOPA_06399	GCF_905400185.1	DKPOPA_06399	True	False	1
GCF_905400185.1|DKPOPA_06401	GCF_905400185.1	DKPOPA_06401	True	True	6
GCF_905400185.1|DKPOPA_06402	GCF_905400185.1	DKPOPA_06402	True	True	5
GCF_905400185.1|DKPOPA_06403	GCF_905400185.1	DKPOPA_06403	True	True	3
GCF_905400185.1|DKPOPA_06404	GCF_905400185.1	DKPOPA_06404	True	True	2
GCF_905400185.1|DKPOPA_06406	GCF_905400185.1	DKPOPA_06406	True	True	5
GCF_905400185.1|DKPOPA_06407	GCF_905400185.1	DKPOPA_06407	True	True	6
GCF_905400185.1|DKPOPA_06408	GCF_905400185.1	DKPOPA_06408	True	True	9
GCF_905400185.1|DKPOPA_06409	GCF_905400185.1	DKPOPA_06409	True	True	3
GCF_905400185.1|DKPOPA_06410	GCF_905400185.1	DKPOPA_06410	True	True	5
GCF_905400185.1|DKPOPA_06411	GCF_905400185.1	DKPOPA_06411	True	True	3
GCF_905400185.1|DKPOPA_06412	GCF_905400185.1	DKPOPA_06412	True	True	3
GCF_905400185.1|DKPOPA_06414	GCF_905400185.1	DKPOPA_06414	True	True	10
GCF_905400185.1|DKPOPA_06415	GCF_905400185.1	DKPOPA_06415	True	True	5
GCF_905400185.1|DKPOPA_06416	GCF_905400185.1	DKPOPA_06416	True	True	6
GCF_905400185.1|DKPOPA_06417	GCF_905400185.1	DKPOPA_06417	True	True	8
GCF_905400185.1|DKPOPA_06418	GCF_905400185.1	DKPOPA_06418	True	True	5
GCF_905400185.1|DKPOPA_06419	GCF_905400185.1	DKPOPA_06419	True	True	7
GCF_905400185.1|DKPOPA_06420	GCF_905400185.1	DKPOPA_06420	True	True	8
GCF_905400185.1|DKPOPA_06421	GCF_905400185.1	DKPOPA_06421	True	True	8
GCF_905400185.1|DKPOPA_06422	GCF_905400185.1	DKPOPA_06422	True	True	4
GCF_905400185.1|DKPOPA_06423	GCF_905400185.1	DKPOPA_06423	True	True	5
GCF_905400185.1|DKPOPA_06424	GCF_905400185.1	DKPOPA_06424	True	True	5
GCF_905400185.1|DKPOPA_06425	GCF_905400185.1	DKPOPA_06425	True	True	5
GCF_905400185.1|DKPOPA_06426	GCF_905400185.1	DKPOPA_06426	True	True	8
GCF_905400185.1|DKPOPA_06427	GCF_905400185.1	DKPOPA_06427	True	True	4
GCF_905400185.1|DKPOPA_06428	GCF_905400185.1	DKPOPA_06428	True	True	5
GCF_905400185.1|DKPOPA_06429	GCF_905400185.1	DKPOPA_06429	True	True	4
GCF_905400185.1|DKPOPA_06430	GCF_905400185.1	DKPOPA_06430	True	True	6
GCF_905400185.1|DKPOPA_06431	GCF_905400185.1	DKPOPA_06431	True	True	6
GCF_905400185.1|DKPOPA_06432	GCF_905400185.1	DKPOPA_06432	True	True	4
GCF_905400185.1|DKPOPA_06433	GCF_905400185.1	DKPOPA_06433	True	True	6
GCF_905400185.1|DKPOPA_06434	GCF_905400185.1	DKPOPA_06434	True	True	5
GCF_905400185.1|DKPOPA_06435	GCF_905400185.1	DKPOPA_06435	True	True	4
GCF_905400185.1|DKPOPA_06436	GCF_905400185.1	DKPOPA_06436	True	True	6
GCF_905400185.1|DKPOPA_06437	GCF_905400185.1	DKPOPA_06437	True	True	1
GCF_905400185.1|DKPOPA_06438	GCF_905400185.1	DKPOPA_06438	True	True	6
GCF_905400185.1|DKPOPA_06439	GCF_905400185.1	DKPOPA_06439	True	True	6
GCF_905400185.1|DKPOPA_06440	GCF_905400185.1	DKPOPA_06440	True	True	6
GCF_905400185.1|DKPOPA_06441	GCF_905400185.1	DKPOPA_06441	True	True	4
GCF_905400185.1|DKPOPA_06442	GCF_905400185.1	DKPOPA_06442	True	True	6
GCF_905400185.1|DKPOPA_06443	GCF_905400185.1	DKPOPA_06443	True	True	2
GCF_905400185.1|DKPOPA_06444	GCF_905400185.1	DKPOPA_06444	True	True	2
GCF_905400185.1|DKPOPA_06445	GCF_905400185.1	DKPOPA_06445	True	True	2
GCF_905400185.1|DKPOPA_06446	GCF_905400185.1	DKPOPA_06446	True	True	6
GCF_905400185.1|DKPOPA_06447	GCF_905400185.1	DKPOPA_06447	True	True	1
GCF_905400185.1|DKPOPA_06448	GCF_905400185.1	DKPOPA_06448	True	True	1
GCF_905400185.1|DKPOPA_06449	GCF_905400185.1	DKPOPA_06449	False	False	1
GCF_905400185.1|DKPOPA_06450	GCF_905400185.1	DKPOPA_06450	True	True	1
GCF_905400185.1|DKPOPA_06451	GCF_905400185.1	DKPOPA_06451	True	True	1
GCF_905400185.1|DKPOPA_06452	GCF_905400185.1	DKPOPA_06452	True	True	1
GCF_905400185.1|DKPOPA_06453	GCF_905400185.1	DKPOPA_06453	True	True	3
GCF_905400185.1|DKPOPA_06454	GCF_905400185.1	DKPOPA_06454	True	True	3
GCF_905400185.1|DKPOPA_06455	GCF_905400185.1	DKPOPA_06455	True	True	4
GCF_905400185.1|DKPOPA_06456	GCF_905400185.1	DKPOPA_06456	True	True	4
GCF_905400185.1|DKPOPA_06457	GCF_905400185.1	DKPOPA_06457	True	False	1
GCF_905400185.1|DKPOPA_06458	GCF_905400185.1	DKPOPA_06458	True	True	1
GCF_905400185.1|DKPOPA_06459	GCF_905400185.1	DKPOPA_06459	True	True	1
GCF_905400185.1|DKPOPA_06460	GCF_905400185.1	DKPOPA_06460	True	True	1
GCF_905400185.1|DKPOPA_06461	GCF_905400185.1	DKPOPA_06461	True	True	5
GCF_905400185.1|DKPOPA_06462	GCF_905400185.1	DKPOPA_06462	True	True	8
GCF_905400185.1|DKPOPA_06463	GCF_905400185.1	DKPOPA_06463	True	True	3
GCF_905400185.1|DKPOPA_06464	GCF_905400185.1	DKPOPA_06464	True	True	2
GCF_905400185.1|DKPOPA_06465	GCF_905400185.1	DKPOPA_06465	True	True	1
GCF_905400185.1|DKPOPA_06466	GCF_905400185.1	DKPOPA_06466	True	True	5
GCF_905400185.1|DKPOPA_06467	GCF_905400185.1	DKPOPA_06467	True	True	3
GCF_905400185.1|DKPOPA_06468	GCF_905400185.1	DKPOPA_06468	True	True	8
GCF_905400185.1|DKPOPA_06469	GCF_905400185.1	DKPOPA_06469	True	True	4
GCF_905400185.1|DKPOPA_06470	GCF_905400185.1	DKPOPA_06470	True	True	6
GCF_905400185.1|DKPOPA_06471	GCF_905400185.1	DKPOPA_06471	True	True	6
GCF_905400185.1|DKPOPA_06472	GCF_905400185.1	DKPOPA_06472	True	True	9
GCF_905400185.1|DKPOPA_06473	GCF_905400185.1	DKPOPA_06473	True	True	10
GCF_905400185.1|DKPOPA_06474	GCF_905400185.1	DKPOPA_06474	True	True	8
GCF_905400185.1|DKPOPA_06475	GCF_905400185.1	DKPOPA_06475	True	True	11
GCF_905400185.1|DKPOPA_06476	GCF_905400185.1	DKPOPA_06476	True	True	7
GCF_905400185.1|DKPOPA_06477	GCF_905400185.1	DKPOPA_06477	True	True	6
GCF_905400185.1|DKPOPA_06478	GCF_905400185.1	DKPOPA_06478	True	True	5
GCF_905400185.1|DKPOPA_06479	GCF_905400185.1	DKPOPA_06479	True	True	4
GCF_905400185.1|DKPOPA_06481	GCF_905400185.1	DKPOPA_06481	True	True	5
GCF_905400185.1|DKPOPA_06482	GCF_905400185.1	DKPOPA_06482	True	True	7
GCF_905400185.1|DKPOPA_06483	GCF_905400185.1	DKPOPA_06483	True	True	8
GCF_905400185.1|DKPOPA_06484	GCF_905400185.1	DKPOPA_06484	True	True	5
GCF_905400185.1|DKPOPA_06485	GCF_905400185.1	DKPOPA_06485	True	True	5
GCF_905400185.1|DKPOPA_06486	GCF_905400185.1	DKPOPA_06486	True	True	4
GCF_905400185.1|DKPOPA_06489	GCF_905400185.1	DKPOPA_06489	True	True	9
GCF_905400185.1|DKPOPA_06490	GCF_905400185.1	DKPOPA_06490	True	True	5
GCF_905400185.1|DKPOPA_06491	GCF_905400185.1	DKPOPA_06491	True	True	7
GCF_905400185.1|DKPOPA_06492	GCF_905400185.1	DKPOPA_06492	True	True	7
GCF_905400185.1|DKPOPA_06493	GCF_905400185.1	DKPOPA_06493	True	True	6
GCF_905400185.1|DKPOPA_06494	GCF_905400185.1	DKPOPA_06494	True	True	7
GCF_905400185.1|DKPOPA_06495	GCF_905400185.1	DKPOPA_06495	True	False	1
GCF_905400185.1|DKPOPA_06496	GCF_905400185.1	DKPOPA_06496	True	True	6
GCF_905400185.1|DKPOPA_06497	GCF_905400185.1	DKPOPA_06497	True	True	3
GCF_905400185.1|DKPOPA_06498	GCF_905400185.1	DKPOPA_06498	True	True	5
GCF_905400185.1|DKPOPA_06499	GCF_905400185.1	DKPOPA_06499	True	True	7
GCF_905400185.1|DKPOPA_06501	GCF_905400185.1	DKPOPA_06501	True	True	6
GCF_905400185.1|DKPOPA_06502	GCF_905400185.1	DKPOPA_06502	True	True	6
GCF_905400185.1|DKPOPA_06503	GCF_905400185.1	DKPOPA_06503	True	True	6
GCF_905400185.1|DKPOPA_06504	GCF_905400185.1	DKPOPA_06504	True	True	8
GCF_905400185.1|DKPOPA_06505	GCF_905400185.1	DKPOPA_06505	True	True	11
GCF_905400185.1|DKPOPA_06506	GCF_905400185.1	DKPOPA_06506	True	True	8
GCF_905400185.1|DKPOPA_06507	GCF_905400185.1	DKPOPA_06507	True	True	6
GCF_905400185.1|DKPOPA_06508	GCF_905400185.1	DKPOPA_06508	True	True	4
GCF_905400185.1|DKPOPA_06509	GCF_905400185.1	DKPOPA_06509	True	True	7
GCF_905400185.1|DKPOPA_06510	GCF_905400185.1	DKPOPA_06510	True	True	6
GCF_905400185.1|DKPOPA_06512	GCF_905400185.1	DKPOPA_06512	True	True	10
GCF_905400185.1|DKPOPA_06513	GCF_905400185.1	DKPOPA_06513	True	True	4
GCF_905400185.1|DKPOPA_06514	GCF_905400185.1	DKPOPA_06514	True	True	5
GCF_905400185.1|DKPOPA_06515	GCF_905400185.1	DKPOPA_06515	True	True	6
