gene_set	family	cog_id	cog_categories	kos	n_members	n_genomes	genomes	product
chr1_clade_core	GCF_016899425.1|KEDGBJ_00865			00973	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glucose-1-phosphate thymidylyltransferase RfbA
chr1_clade_core	GCF_016899425.1|KEDGBJ_00878			24310	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	UDP-glucose 4-epimerase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00884	COG0472	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycosyl transferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00885	COG1087	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	UDP-glucose 4-epimerase GalE
chr1_clade_core	GCF_016899425.1|KEDGBJ_00886	COG0438	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycosyl transferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00887	COG1216	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Putative glycosyltransferase EpsE
chr1_clade_core	GCF_016899425.1|KEDGBJ_00888	COG2244	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Polysaccharide biosynthesis protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00889	COG1109	G		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Phosphoglucomutase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00890	COG0859	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lipopolysaccharide heptosyltransferase I
chr1_clade_core	GCF_016899425.1|KEDGBJ_00891				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00892	COG1519	M	02527	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00893			03189	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urease accessory protein UreG
chr1_clade_core	GCF_016899425.1|KEDGBJ_00894	COG0830	O		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Urease accessory protein UreF
chr1_clade_core	GCF_016899425.1|KEDGBJ_00896	COG0804	E	01428	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urease subunit alpha
chr1_clade_core	GCF_016899425.1|KEDGBJ_00898	COG0832	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urease subunit beta
chr1_clade_core	GCF_016899425.1|KEDGBJ_00899	COG0831	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urease subunit gamma
chr1_clade_core	GCF_016899425.1|KEDGBJ_00900	COG0829	O	03190	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Urease accessory protein UreD
chr1_clade_core	GCF_016899425.1|KEDGBJ_00901	COG0410	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urea ABC transporter ATP-binding subunit UrtE
chr1_clade_core	GCF_016899425.1|KEDGBJ_00903	COG4177	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urea ABC transporter permease subunit UrtC
chr1_clade_core	GCF_016899425.1|KEDGBJ_00904	COG0559	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urea ABC transporter permease subunit UrtB
chr1_clade_core	GCF_016899425.1|KEDGBJ_00905	COG0683	E	11959	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	urea ABC transporter substrate-binding protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00906				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Rhodanese-related sulfurtransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00907	COG2518	O		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Protein-L-isoaspartate O-methyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00908				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Prevent-host-death protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00909	COG0635	H		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	oxygen-independent coproporphyrinogen III oxidase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00910				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Proteinase inhibitor
chr1_clade_core	GCF_016899425.1|KEDGBJ_00911				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF1439 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00912	COG1968	I		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	undecaprenyl-diphosphate phosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00913				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	tRNA (guanosine(46)-N7)-methyltransferase TrmB
chr1_clade_core	GCF_016899425.1|KEDGBJ_00915	COG3450	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	(S)-ureidoglycine aminohydrolase cupin domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00916			22209	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Mandelate racemase/muconate lactonizing enzyme C-terminal domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00917				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Chromate transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_00918			07240	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Chromate transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_00919	COG1349	KG		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	HTH deoR-type domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00921				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NUDIX hydrolase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00922				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	protein acetyllysine N-acetyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00923				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Peptidase S8 and S53 subtilisin kexin sedolisin
chr1_clade_core	GCF_016899425.1|KEDGBJ_00924				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	fluoride efflux transporter CrcB
chr1_clade_core	GCF_016899425.1|KEDGBJ_00925	COG1993	T	09137	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF190 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00926	COG0762	O	02221	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	YggT family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00927				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NADP oxidoreductase coenzyme F420-dependent
chr1_clade_core	GCF_016899425.1|KEDGBJ_00928				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transmembrane protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00929	COG1280	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lysine transporter LysE
chr1_clade_core	GCF_016899425.1|KEDGBJ_00930	COG0043	H		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	4-hydroxy-3-polyprenylbenzoate decarboxylase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00933	COG0436	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	pyridoxal phosphate-dependent aminotransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00934	COG0781	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	transcription antitermination factor NusB
chr1_clade_core	GCF_016899425.1|KEDGBJ_00935	COG0054	H	00794	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	6,7-dimethyl-8-ribityllumazine synthase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00936	COG0807	H	14652	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II
chr1_clade_core	GCF_016899425.1|KEDGBJ_00937	COG3812	S	09983	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF1993 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00938			00793	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	riboflavin synthase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00939	COG1985	H	11752	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
chr1_clade_core	GCF_016899425.1|KEDGBJ_00940				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glutamate-1-semialdehyde 2,1-aminomutase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00941				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00942	COG2814	G	07552	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Bcr/CflA family multidrug efflux MFS transporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_00944				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF1493 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00945				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Phage membrane protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00946	COG1737	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	bifunctional transcriptional regulator/glucokinase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00947	COG0363	G	01057	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	6-phosphogluconolactonase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00948	COG0364	G	00036	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	glucose-6-phosphate dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00949	COG1653	G	17315	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	putative sugar-binding periplasmic protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00950	COG1175	G	17316	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ABC transmembrane type-1 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00951	COG0395	G	17317	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ABC transmembrane type-1 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00952				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Carbohydrate ABC transporter ATP-binding protein, CUT1 family
chr1_clade_core	GCF_016899425.1|KEDGBJ_00953	COG2860	P		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Glycine transporter domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00954	COG2840	JL		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA mismatch repair protein MutS
chr1_clade_core	GCF_016899425.1|KEDGBJ_00955	COG0492	O	00384	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	thioredoxin-disulfide reductase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00956	COG1674	D		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA translocase FtsK
chr1_clade_core	GCF_016899425.1|KEDGBJ_00957	COG2834	M	03634	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	outer membrane lipoprotein chaperone LolA
chr1_clade_core	GCF_016899425.1|KEDGBJ_00958	COG2256	L	07478	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Replication-associated recombination protein A
chr1_clade_core	GCF_016899425.1|KEDGBJ_00959				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF2164 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00960	COG0172	J	01875	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	serine--tRNA ligase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00962			00496	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Alkane 1-monooxygenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00963				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GNAT family N-acetyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00964	COG0850	D		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	septum site-determining protein MinC
chr1_clade_core	GCF_016899425.1|KEDGBJ_00965	COG2894	D		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	septum site-determining protein MinD
chr1_clade_core	GCF_016899425.1|KEDGBJ_00966	COG0851	D		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	cell division topological specificity factor MinE
chr1_clade_core	GCF_016899425.1|KEDGBJ_00967				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	YXWGXW repeat protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00968				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipoprotein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00969				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Chloride channel protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00970			02841	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lipopolysaccharide heptosyltransferase I
chr1_clade_core	GCF_016899425.1|KEDGBJ_00971				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Membrane protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00972				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Major facilitator superfamily (MFS) profile domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00974				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	PAAR motif-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00975				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipoprotein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00977				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	radical SAM family heme chaperone HemW
chr1_clade_core	GCF_016899425.1|KEDGBJ_00979	COG0689	J		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ribonuclease PH
chr1_clade_core	GCF_016899425.1|KEDGBJ_00980	COG1561	J		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	YicC family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00981	COG0194	F		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	guanylate kinase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00982	COG1758	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA-directed RNA polymerase subunit omega
chr1_clade_core	GCF_016899425.1|KEDGBJ_00983	COG0317	TK	01139	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Bifunctional (P)ppGpp synthase/hydrolase SpoT
chr1_clade_core	GCF_016899425.1|KEDGBJ_00987	COG0782	K	04760	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	transcription elongation factor GreB
chr1_clade_core	GCF_016899425.1|KEDGBJ_00988	COG3203	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Outer membrane protein, (Porin)
chr1_clade_core	GCF_016899425.1|KEDGBJ_00990				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transposase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00992				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3'-5' exonuclease DinG
chr1_clade_core	GCF_016899425.1|KEDGBJ_00994				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transposase
chr1_clade_core	GCF_016899425.1|KEDGBJ_00995				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF2946 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00996	COG4771	P		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	TonB dependent receptor family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_00998				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GlsB/YeaQ/YmgE family stress response membrane protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01001	COG0158	G	03841	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	class 1 fructose-bisphosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01002	COG0308	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	aminopeptidase N
chr1_clade_core	GCF_016899425.1|KEDGBJ_01003				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF4136 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01004	COG2119	R		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	GDT1 family protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01005	COG0402	FR	01487	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	guanine deaminase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01006			21053	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	adenosine deaminase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01007	COG1975	O		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	xanthine dehydrogenase accessory protein XdhC
chr1_clade_core	GCF_016899425.1|KEDGBJ_01008	COG1495	O	03611	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	disulfide bond formation protein B
chr1_clade_core	GCF_016899425.1|KEDGBJ_01009				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	2-amino-5-chloromuconic acid deaminase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01012				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF2968 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01014	COG2814	G	03288	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Citrate-proton symporter
chr1_clade_core	GCF_016899425.1|KEDGBJ_01015				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	hypothetical protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01017			00126	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Formate dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01018	COG3383	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	formate dehydrogenase subunit alpha
chr1_clade_core	GCF_016899425.1|KEDGBJ_01019	COG1894	C		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	NADH-ubiquinone oxidoreductase 51kDa subunit iron-sulphur binding domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01020				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Formate dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01021	COG2005	K		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Transcriptional regulator of molybdate metabolism, LysR family
chr1_clade_core	GCF_016899425.1|KEDGBJ_01022				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Secreted protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01023				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF4148 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01025	COG0546	C	22292	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	phosphoglycolate phosphatase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01026			00568	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG
chr1_clade_core	GCF_016899425.1|KEDGBJ_01027	COG2885	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	outer membrane protein OmpA
chr1_clade_core	GCF_016899425.1|KEDGBJ_01028			02469	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DNA gyrase subunit A
chr1_clade_core	GCF_016899425.1|KEDGBJ_01029			09924	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	DUF2059 domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01030	COG1932	HE		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-phosphoserine/phosphohydroxythreonine transaminase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01031	COG1605	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	prephenate dehydratase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01032	COG0287	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Cyclohexadienyl dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01033	COG0128	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	3-phosphoshikimate 1-carboxyvinyltransferase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01034	COG0283	F		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	(d)CMP kinase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01035				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	30S ribosomal protein S1
chr1_clade_core	GCF_016899425.1|KEDGBJ_01036	COG0776	B		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	integration host factor subunit beta
chr1_clade_core	GCF_016899425.1|KEDGBJ_01037				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Lipopolysaccharide assembly protein A domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01038	COG2956	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lipopolysaccharide assembly protein LapB
chr1_clade_core	GCF_016899425.1|KEDGBJ_01039	COG1004	M	00012	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	UDP-glucose 6-dehydrogenase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01040	COG2870	M		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Carbohydrate kinase PfkB domain-containing protein
chr1_clade_core	GCF_016899425.1|KEDGBJ_01041	COG0451	M	03274	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ADP-glyceromanno-heptose 6-epimerase
chr1_clade_core	GCF_016899425.1|KEDGBJ_01042				5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	ComE operon protein 1,comEA protein,Helix-hairpin-helix motif
chr1_clade_core	GCF_016899425.1|KEDGBJ_01043	COG0031	E		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	cysteine synthase CysM
chr1_clade_core	GCF_016899425.1|KEDGBJ_01044	COG2951	M	08305	5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	lytic murein transglycosylase B
chr1_clade_core	GCF_016899425.1|KEDGBJ_01045	COG0123	Q		5	5	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6	Histone deacetylase family protein
