accession	organism_name	genus	strain	query_genus	total_length	gc_percent	n_replicons_total	replicon_sizes	largest	second	third	sequencing_tech	checkm_completeness	checkm_contamination	ncbi_n_chromosomes	n_large_200kb	n_large_300kb	n_large_500kb	n_large_1000kb	architecture	ncbi_labelled_chromosomes	ncbi_labelled_plasmids	third_ncbi_label	third_chr_name	size_vs_label_agree	qc_pass	qc_reason
GCF_054073385.1	Burkholderia pyrrocinia	Burkholderia	NP45	Burkholderia	8009996	66	4	3615813;3112656;972273;309254	3615813	3112656	972273	Oxford Nanopore PromethION	100	0.17	4	4	4	3	2	4+_large	2	2	Plasmid	unnamed1	False	True	
GCF_054073395.1	Burkholderia pyrrocinia	Burkholderia	NP42	Burkholderia	8152415	66	5	3667483;3084765;972174;314915;113078	3667483	3084765	972174	Oxford Nanopore PromethION	100	0.17	5	4	4	3	2	4+_large	2	3	Plasmid	unnamed4	False	True	
GCF_054166125.1	Paraburkholderia strydomiana	Paraburkholderia	SI08	Paraburkholderia	7790637	61.5	3	3953781;3305954;530902	3953781	3305954	530902	Oxford Nanopore MinION	96.49	0.09	3	3	3	3	2	3_large	1	2	Chromosome	chromosome	False	True	
GCF_054166145.1	Paraburkholderia strydomiana	Paraburkholderia	SI07	Paraburkholderia	7849785	62	9	3974054;2962017;454603;330751;104768;7966;7138;5457;3031	3974054	2962017	454603	Oxford Nanopore MinION	94.85	0.22	9	4	4	2	2	4+_large	1	8	Plasmid	p6	False	False	completeness<95
GCF_054166155.1	Paraburkholderia strydomiana	Paraburkholderia	SI09	Paraburkholderia	7790621	61.5	3	3953764;3305952;530905	3953764	3305952	530905	Oxford Nanopore MinION	97.62	0.09	3	3	3	3	2	3_large	1	2	Plasmid	p2	False	True	
GCF_054166185.1	Burkholderia ambifaria	Burkholderia	SI05	Burkholderia	8076343	66.5	4	3551557;3014549;1268256;241981	3551557	3014549	1268256	Oxford Nanopore MinION	99.35	0.92	4	4	3	3	3	3_large	1	3	Chromosome	chromosome	False	True	
GCF_054166195.1	Paraburkholderia graminis	Paraburkholderia	SI06	Paraburkholderia	7242740	63	3	4255561;2861885;125294	4255561	2861885	125294	Oxford Nanopore MinION	98.68	0.45	3	2	2	2	2	2_large	1	2	Plasmid	p2	False	True	
GCF_054166225.1	Paraburkholderia strydomiana	Paraburkholderia	SI04	Paraburkholderia	7765181	62	3	4325843;3194468;244870	4325843	3194468	244870	Oxford Nanopore MinION	99.72	0.22	3	3	2	2	2	2_large	1	2	Plasmid	p2	False	True	
GCF_054166245.1	Paraburkholderia strydomiana	Paraburkholderia	SI01	Paraburkholderia	7790703	61.5	3	3953818;3305972;530913	3953818	3305972	530913	Oxford Nanopore MinION	94.29	0.09	3	3	3	3	2	3_large	1	2	Plasmid	p1	False	False	completeness<95
GCF_054166265.1	Paraburkholderia strydomiana	Paraburkholderia	SI02	Paraburkholderia	7767803	62	3	4325818;3195775;246210	4325818	3195775	246210	Oxford Nanopore MinION	99.3	0.22	3	3	2	2	2	2_large	1	2	Plasmid	p2	False	True	
GCF_054187845.1	Burkholderia gladioli	Burkholderia	BGLCN	Burkholderia	8473517	68	6	4134938;3794154;174243;133828;121370;114984	4134938	3794154	174243	Illumina NovaSeq; Oxford Nanopore PromethION	99.47	2.09	6	2	2	2	2	2_large	2	4	Plasmid	unnamed4	True	True	
GCF_054558305.1	Burkholderia contaminans	Burkholderia	T-34	Burkholderia	8396978	66.5	3	3623305;3245198;1528475	3623305	3245198	1528475	PacBio RS II; Illumina MiSeq	100	0.09	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_054955335.1	Burkholderia contaminans	Burkholderia	BTS-5	Burkholderia	7026270	66.5	2	6953363;72907	6953363	72907	0	Oxford Nanopore MinION	100	0.09	2	1	1	1	1	1_large	1	1			True	True	
GCF_055386035.1	Burkholderia gladioli	Burkholderia	NB6	Burkholderia	8890888	67.5	5	4393699;3758526;402366;273163;63134	4393699	3758526	402366	Pacbio Sequel	99.86	2.09	5	4	3	2	2	3_large	2	3	Plasmid	pNB61	False	True	
GCF_055387925.1	Burkholderia mallei	Burkholderia	GTC 3P0077	Burkholderia	5873785	68.5	2	3545820;2327965	3545820	2327965	0	Nanopore MinION; Illumina MiSeq	97.21	0.71	2	2	2	2	2	2_large	2	0			True	True	
GCF_055391905.1	Paraburkholderia monticola	Paraburkholderia	Pam10	Paraburkholderia	7741569	64	3	3798262;2645723;1297584	3798262	2645723	1297584	PacBio RS2	99.94		3	3	3	3	3	3_large	1	2	Plasmid	pPam10_2	False	True	
GCF_055397325.1	Paraburkholderia largidicola	Paraburkholderia	F2	Paraburkholderia	9283128	62.5	4	3654066;2945934;2302010;381118	3654066	2945934	2302010	PacBio RS II	99.78	1.21	4	4	4	3	3	4+_large	2	2	Plasmid	PPGUF2_p1	False	True	
GCF_055397665.1	Burkholderia mallei	Burkholderia	mongolia_1	Burkholderia	5779021	68.5	2	3557849;2221172	3557849	2221172	0	PacBio Sequel II	97.49	0.71	2	2	2	2	2	2_large	2	0			True	True	
GCF_055397955.1	Burkholderia gladioli	Burkholderia	MAFF301064	Burkholderia	8450160	68	3	4287547;3924332;238281	4287547	3924332	238281	Oxford Nanopore PromethION	99.47	2.68	3	3	2	2	2	2_large	2	1	Plasmid	pM1064	True	True	
GCF_055810255.1	Burkholderia thailandensis	Burkholderia	2025TL	Burkholderia	6544388	68	2	3725482;2818906	3725482	2818906	0	PacBio revio; Illumina NovaSeq	99.57	0.06	2	2	2	2	2	2_large	2	0			True	True	
GCF_056270685.1	Paraburkholderia sp. PAMB 6768	Paraburkholderia	PAMB 6768	Paraburkholderia	3967861	66	1	3967861	3967861	0	0	PacBio Revio system	97.04	1.4	1	1	1	1	1	1_large	1	0			True	True	
GCF_056591095.1	Paraburkholderia terricola	Paraburkholderia	NP30	Paraburkholderia	7299512	63.5	2	4047245;3252267	4047245	3252267	0	Oxford Nanopore MinION	99.5	0.62	2	2	2	2	2	2_large	2	0			True	True	
GCF_056640905.1	Burkholderia pyrrocinia	Burkholderia	B26	Burkholderia	8792532	66	5	3550458;3328575;954527;927285;31687	3550458	3328575	954527	Oxford Nanopore	99.43	0.21	5	4	4	4	2	4+_large	2	3	Plasmid	unnamed2	False	True	
GCF_056783395.1	Burkholderia pyrrocinia	Burkholderia	R74	Burkholderia	8347169	66.5	3	3680772;3428300;1238097	3680772	3428300	1238097	Illumina NovaSeq; PacBio	100	2.27	3	3	3	3	3	3_large	2	1	Plasmid	punamed1	False	True	
GCF_056847505.1	Mycetohabitans endofungorum	Mycetohabitans	B23	Mycetohabitans	3642467	61	3	2749645;788413;104409	2749645	788413	104409	Oxford Nanopore PromethION	97.67		3	2	2	2	1	2_large	1	2	Plasmid	unnamed2	False	True	
GCF_056867595.1	Mycetohabitans rhizoxinica	Mycetohabitans	B1	Mycetohabitans	3749950	60.5	3	2755165;822270;172515	2755165	822270	172515	Oxford Nanopore PromethION	98.65		3	2	2	2	1	2_large	1	2	Plasmid	unnamed2	False	True	
GCF_056868365.1	Mycetohabitans rhizoxinica	Mycetohabitans	B58	Mycetohabitans	3668316	60.5	3	2710334;802776;155206	2710334	802776	155206	Oxford Nanopore PromethION	97.83		3	2	2	2	1	2_large	1	2	Plasmid	unnamed2	False	True	
GCF_056868375.1	Mycetohabitans rhizoxinica	Mycetohabitans	B82	Mycetohabitans	3454439	61	2	2530141;924298	2530141	924298	0	Oxford Nanopore PromethION	97.53		2	2	2	2	1	2_large	1	1			False	True	
GCF_056880615.1	Mycetohabitans rhizoxinica	Mycetohabitans	B62	Mycetohabitans	3429197	61	2	2619673;809524	2619673	809524	0	Oxford Nanopore PromethION	98.65		2	2	2	2	1	2_large	1	1			False	True	
GCF_057005415.2	Burkholderia sp. KL41	Burkholderia	KL41	Burkholderia	8751402	66.5	3	3768457;3685627;1297318	3768457	3685627	1297318	Oxford Nanopore MinION; Illumina NovaSeq	100	0.85	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_057369595.1	Burkholderia cepacia complex sp. TUM26381	Burkholderia	TUM26381	Burkholderia	8348641	67	4	3577940;3419015;1253950;97736	3577940	3419015	1253950	Oxford Nanopore MinION	100	0.48	4	3	3	3	3	3_large	3	1	Chromosome	TUM26381_c3	True	True	
GCF_057439935.1	Burkholderia cepacia complex sp. TUM26381	Burkholderia	TUM26381	Burkholderia	8348641	67	4	3577940;3419015;1253950;97736	3577940	3419015	1253950	Oxford Nanopore MinION	100	0.48	4	3	3	3	3	3_large	3	1	Chromosome	3	True	True	
GCF_057587595.1	Paraburkholderia sp. PAMB 6768	Paraburkholderia	PAMB 6768	Paraburkholderia	6692374	66.5	2	3967760;2724614	3967760	2724614	0	PacBio Revio system; Illumina	99.67	3.74	2	2	2	2	2	2_large	2	0			True	True	
GCF_057612605.2	Caballeronia sp. A2-2	Caballeronia	A2-2	Caballeronia	7805734	60.5	6	3455682;1590018;1587408;698130;315739;158757	3455682	1590018	1587408	PacBio HiFi	99.27	0.62	6	5	5	4	3	4+_large	3	3	Chromosome	3	False	True	
GCF_057748135.1	Paraburkholderia sp. PAMB 6770	Paraburkholderia	PAMB 6770	Paraburkholderia	6600633	66.5	2	3876019;2724614	3876019	2724614	0	Illumina; PacBio Revio system	99.72	3.51	2	2	2	2	2	2_large	2	0			True	True	
GCF_058448765.1	Burkholderia gladioli	Burkholderia	CG8	Burkholderia	8619391	67.5	8	4208177;3851263;253778;163990;123076;8769;6780;3558	4208177	3851263	253778	Oxford Nanopore GridION	99.47	2.3	8	3	2	2	2	2_large	2	6	Plasmid	pCG8.01	True	True	
GCF_059089405.1	Burkholderia pyrrocinia	Burkholderia	NP46	Burkholderia	8054959	66.5	3	3634232;3373875;1046852	3634232	3373875	1046852	Oxford Nanopore MinION	100	0.57	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_059622985.1	Paraburkholderia agricolaris	Paraburkholderia	QS70	Paraburkholderia	8882443	61.5	2	4794767;4087676	4794767	4087676	0	PacBio	99.72	0.31	2	2	2	2	2	2_large	2	0			True	True	
GCF_902141795.1	Burkholderia pseudomallei	Burkholderia		Burkholderia	7102313	68	2	3987008;3115305	3987008	3115305	0	PACBIO	96.64	0.94	2	2	2	2	2	2_large	2	0			True	True	
GCF_902141815.1	Burkholderia pseudomallei	Burkholderia		Burkholderia	7179387	68	2	4066496;3112891	4066496	3112891	0	PACBIO	95.69	0.92	2	2	2	2	2	2_large	2	0			True	True	
GCF_902141835.1	Burkholderia pseudomallei	Burkholderia		Burkholderia	7187124	68	2	4013273;3173851	4013273	3173851	0	PACBIO	98.4	0.74	2	2	2	2	2	2_large	2	0			True	True	
GCF_902459535.1	Paraburkholderia dioscoreae	Paraburkholderia	Msb3	Paraburkholderia	8347503	62.5	5	4479997;3505044;204567;93611;64284	4479997	3505044	204567	PacBio	99.85	0.47	5	3	2	2	2	2_large	2	3	Plasmid	pI	True	True	
GCF_904865725.1	Burkholderia cepacia	Burkholderia		Burkholderia	7944011	67	4	3799937;3006131;1023737;114206	3799937	3006131	1023737	MinION	99.32	3.23	4	3	3	3	3	3_large	3	1	Chromosome	3	True	True	
GCF_905400185.1	Burkholderia sola	Burkholderia	R-12632 substr. R-12632	Burkholderia	8113492	66.5	4	3575181;3050481;1347483;140347	3575181	3050481	1347483	Illumina HiSeq 4000,Oxford Nanopore MinION	100	0.48	4	3	3	3	3	3_large	3	1	Chromosome	3	True	True	
GCF_939576165.1	Burkholderia mallei	Burkholderia	34	Burkholderia	5647473	68.5	1	5647473	5647473	0	0	Illumina MiSeq, MinION	95.41	0.71	1	1	1	1	1	1_large	1	0			True	True	
GCF_964026365.1	Caballeronia sp. S22	Caballeronia		Caballeronia	9367595	62.5	7	3233214;1822652;1447788;1169233;892580;630138;171990	3233214	1822652	1447788	PacBio RS II	99.94	0.55	7	6	6	6	4	4+_large	3	4	Plasmid	p2	False	True	
GCF_964261745.1	Caballeronia sp. S22	Caballeronia		Caballeronia	9367595	62.5	7	3233214;1822652;1447788;1169233;892580;630138;171990	3233214	1822652	1447788	PacBio RS II	99.94	0.55	7	6	6	6	4	4+_large	1	6	Plasmid	c	False	True	
GCF_964264985.1	Burkholderia mycopellens	Burkholderia	LMG 21824	Burkholderia	7799642	66	4	3585571;3046645;999322;168104	3585571	3046645	999322	MinION,Illumina NovaSeq 6000	99.54	0.14	4	3	3	3	2	3_large	3	1	Chromosome	3	True	True	
GCF_964264995.1	Burkholderia crassaminum	Burkholderia	R-18634	Burkholderia	8395221	66.5	3	3689806;3601574;1103841	3689806	3601574	1103841	MinION,Illumina NovaSeq 6000	99.91	0.1	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_964265005.1	Burkholderia crassaminum	Burkholderia	LMG 32019	Burkholderia	8395173	66.5	3	3689843;3601505;1103825	3689843	3601505	1103825	MinION,Illumina HiSeq 4000	99.91	0.1	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_964265015.1	Burkholderia crassaminum	Burkholderia	R-36351	Burkholderia	9008239	66	5	3945256;3495121;1200466;197214;170182	3945256	3495121	1200466	MinION,Illumina HiSeq 4000	99.85	0.51	5	3	3	3	3	3_large	3	2	Chromosome	3	True	True	
GCF_964265025.1	Burkholderia mycopellens	Burkholderia	R-15933	Burkholderia	8541262	66	3	3917836;3486477;1136949	3917836	3486477	1136949	MinION,Illumina HiSeq 4000	99.57	0.42	3	3	3	3	3	3_large	3	0	Chromosome	3	True	True	
GCF_965118185.1	Paraburkholderia kururiensis	Paraburkholderia		Paraburkholderia	7745863	64.5	3	4117855;3440003;188005	4117855	3440003	188005	MICROBESNG	99.94	0.82	3	2	2	2	2	2_large	2	1	Plasmid	p1	True	True	
GCF_965199385.1	Burkholderia pseudomallei	Burkholderia	21-7286_1 R#1	Burkholderia	7210132	68	2	3960616;3249516	3960616	3249516	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.83	1.16	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199395.1	Burkholderia pseudomallei	Burkholderia	21-07286_3 R#1	Burkholderia	7225637	68	2	3978699;3246938	3978699	3246938	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.14	1.18	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199405.1	Burkholderia pseudomallei	Burkholderia	21-7286_6 R#1	Burkholderia	7209212	68	2	3963159;3246053	3963159	3246053	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.36	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199425.1	Burkholderia pseudomallei	Burkholderia	21-7286_3 R#2.1	Burkholderia	7207001	68	2	3960129;3246872	3960129	3246872	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.14	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199435.1	Burkholderia pseudomallei	Burkholderia	21-7286_5 R#1	Burkholderia	7208982	68	2	3960448;3248534	3960448	3248534	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.81	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199445.1	Burkholderia pseudomallei	Burkholderia	21-7286_3 R#2.2	Burkholderia	7207138	68	2	3960138;3247000	3960138	3247000	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.14	1.16	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199455.1	Burkholderia pseudomallei	Burkholderia	21-7286_5 R#2	Burkholderia	7208977	68	2	3960447;3248530	3960447	3248530	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.81	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199515.1	Burkholderia pseudomallei	Burkholderia	21-7286_9 R#1	Burkholderia	7208594	68	2	3961601;3246993	3961601	3246993	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.03	1.16	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199545.1	Burkholderia pseudomallei	Burkholderia	22-9817_2 R#1	Burkholderia	7184493	68	2	3963009;3221484	3963009	3221484	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.14	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199625.1	Burkholderia pseudomallei	Burkholderia	21-7286_8 R#1	Burkholderia	7209083	68	2	3962433;3246650	3962433	3246650	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.03	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199835.1	Burkholderia pseudomallei	Burkholderia	22-9817_4 R#2	Burkholderia	7409962	68	2	4100445;3309517	4100445	3309517	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.16	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965199925.1	Burkholderia pseudomallei	Burkholderia	22-9817_3 R#1	Burkholderia	7326734	68	2	4178342;3148392	4178342	3148392	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.18	0.92	2	2	2	2	2	2_large	2	0			True	True	
GCF_965201125.1	Burkholderia pseudomallei	Burkholderia	22-9817_5 R#1	Burkholderia	7455937	68	2	4199711;3256226	4199711	3256226	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.01	1.05	2	2	2	2	2	2_large	2	0			True	True	
GCF_965202565.1	Burkholderia pseudomallei	Burkholderia	21-7286_4 R#1	Burkholderia	7356076	68	2	4100101;3255975	4100101	3255975	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.63	1.18	2	2	2	2	2	2_large	2	0			True	True	
GCF_965211575.1	Burkholderia pseudomallei	Burkholderia	21-7286_2 R#1	Burkholderia	7208854	68	2	3960027;3248827	3960027	3248827	0	OXFORD_NANOPORE, MiSeq ILLUMINA	98.83	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_965211595.1	Burkholderia pseudomallei	Burkholderia	22-9817_1 R#1	Burkholderia	7184000	68	2	3961589;3222411	3961589	3222411	0	OXFORD_NANOPORE, MiSeq ILLUMINA	99.14	1.11	2	2	2	2	2	2_large	2	0			True	True	
GCF_980295165.1	Burkholderia pseudomallei	Burkholderia	IHUMIBP1	Burkholderia	7179580	68	2	3999849;3179731	3999849	3179731	0	Illumina MiSeq ; Oxford-Nanopore GridIon	99.05	0.84	2	2	2	2	2	2_large	2	0			True	True	
GCF_980300355.1	Burkholderia pseudomallei	Burkholderia	IHUMIBP4	Burkholderia	7112312	68	2	3996870;3115442	3996870	3115442	0	Illumina MiSeq ; Oxford-Nanopore GridIon	99.34	0.96	2	2	2	2	2	2_large	2	0			True	True	
GCF_980300905.1	Burkholderia pseudomallei	Burkholderia	IHUMIBP2-2	Burkholderia	7252108	68	2	4051212;3200896	4051212	3200896	0	Illumina MiSeq ; Oxford-Nanopore GridIon	99.18	1.03	2	2	2	2	2	2_large	2	0			True	True	
GCF_980300945.1	Burkholderia pseudomallei	Burkholderia	IHUMIBP2-1	Burkholderia	7253255	68	2	4052460;3200795	4052460	3200795	0	Illumina MiSeq ; Oxford-Nanopore GridIon	98.85	1.03	2	2	2	2	2	2_large	2	0			True	True	
GCF_980300965.1	Burkholderia pseudomallei	Burkholderia	IHUMIBP3	Burkholderia	7373500	68	2	4155369;3218131	4155369	3218131	0	Illumina MiSeq ; Oxford-Nanopore GridIon	99.02	1.09	2	2	2	2	2	2_large	2	0			True	True	
GCF_984667665.1	Burkholderia arboris	Burkholderia	LMG 24066	Burkholderia	8408331	66.5	5	3630971;3532587;1190410;40662;13701	3630971	3532587	1190410	OXFORD_NANOPORE,ILLUMINA	100	0.48	5	3	3	3	3	3_large	3	2	Chromosome	LMG24066_3	True	True	
GCF_984667675.1	Burkholderia arboris	Burkholderia	R-11808	Burkholderia	8029815	66.5	3	3681322;3316512;1031981	3681322	3316512	1031981	OXFORD_NANOPORE,ILLUMINA	99.08	1.22	3	3	3	3	3	3_large	3	0	Chromosome	R11808_3	True	True	
GCF_984667725.1	Burkholderia arboris	Burkholderia	R-13059	Burkholderia	8548741	66.5	3	3700756;3479138;1368847	3700756	3479138	1368847	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	3	3	3	3	3	3_large	3	0	Chromosome	R13059_3	True	True	
GCF_984667835.1	Burkholderia arboris	Burkholderia	LMG 14939	Burkholderia	8644649	66.5	5	3656760;3382556;1282155;170705;152473	3656760	3382556	1282155	OXFORD_NANOPORE,ILLUMINA	100	0.44	5	3	3	3	3	3_large	3	2	Chromosome	LMG14939_3	True	True	
GCF_984667895.1	Burkholderia arboris	Burkholderia	R-22599	Burkholderia	8630262	66.5	4	3701063;3349714;1224010;355475	3701063	3349714	1224010	OXFORD_NANOPORE,ILLUMINA	100	2.22	4	4	4	3	3	4+_large	3	1	Chromosome	R22599_3	False	True	
GCF_984667945.1	Burkholderia arboris	Burkholderia	LMG 24269	Burkholderia	8478303	66.5	5	3676711;3415142;1232707;82948;70795	3676711	3415142	1232707	OXFORD_NANOPORE,ILLUMINA	100	0.51	5	3	3	3	3	3_large	3	2	Chromosome	LMG24269_3	True	True	
GCF_984667955.1	Burkholderia arboris	Burkholderia	R-132	Burkholderia	7062385	67	3	3614124;3423854;24407	3614124	3423854	24407	OXFORD_NANOPORE,ILLUMINA	99.15	0.51	3	2	2	2	2	2_large	2	1	Plasmid	R132_3	True	True	
GCF_984667975.1	Burkholderia sp. LMG 33096	Burkholderia	LMG 33096	Burkholderia	8322459	66.5	4	3609742;3370433;1271489;70795	3609742	3370433	1271489	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	4	3	3	3	3	3_large	3	1	Chromosome	R71783_3	True	True	
GCF_984668005.1	Burkholderia arboris	Burkholderia	R-16036	Burkholderia	8487940	66.5	3	3790333;3521856;1175751	3790333	3521856	1175751	OXFORD_NANOPORE,ILLUMINA	99.57	0.37	3	3	3	3	3	3_large	3	0	Chromosome	R16036_3	True	True	
GCF_984668195.1	Burkholderia sp. LMG 33096	Burkholderia	R-14554	Burkholderia	8407262	67	4	3724312;3390539;1241080;51331	3724312	3390539	1241080	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	4	3	3	3	3	3_large	3	1	Chromosome	R14554_3	True	True	
GCF_984668265.1	Burkholderia arboris	Burkholderia	R-18163	Burkholderia	8222350	67	3	3550230;3401831;1270289	3550230	3401831	1270289	OXFORD_NANOPORE,ILLUMINA	100	0.48	3	3	3	3	3	3_large	3	0	Chromosome	R18163_3	True	True	
GCF_984668355.1	Burkholderia sp. LMG 33096	Burkholderia	R-20536	Burkholderia	8260049	66.5	3	3772722;3342179;1145148	3772722	3342179	1145148	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	3	3	3	3	3	3_large	3	0	Chromosome	R20536_3	True	True	
GCF_984668395.1	Burkholderia arboris	Burkholderia	R-1925	Burkholderia	8553272	66.5	3	3700732;3479142;1373398	3700732	3479142	1373398	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	3	3	3	3	3	3_large	3	0	Chromosome	R1925_3	True	True	
GCF_984668525.1	Burkholderia sp. LMG 34232	Burkholderia	R-24929	Burkholderia	7963786	67	3	3512147;3197900;1253739	3512147	3197900	1253739	OXFORD_NANOPORE,ILLUMINA	100		3	3	3	3	3	3_large	3	0	Chromosome	R24929_3	True	True	
GCF_984669265.1	Burkholderia sp. LMG 34232	Burkholderia	R-50709	Burkholderia	7726903	66.5	3	3668084;3091526;967293	3668084	3091526	967293	OXFORD_NANOPORE,ILLUMINA	100	0.67	3	3	3	3	2	3_large	3	0	Chromosome	R50709_3	True	True	
GCF_984669325.1	Burkholderia sp. LMG 33096	Burkholderia	R-72673	Burkholderia	7050970	67	3	3609742;3370433;70795	3609742	3370433	70795	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	3	2	2	2	2	2_large	2	1	Plasmid	R72673_3	True	True	
GCF_984669335.1	Burkholderia arboris	Burkholderia	R-8833	Burkholderia	8513936	66.5	3	3724193;3515367;1274376	3724193	3515367	1274376	OXFORD_NANOPORE,ILLUMINA	99.57	0.37	3	3	3	3	3	3_large	3	0	Chromosome	R8833_3	True	True	
GCF_984669415.1	Burkholderia arboris	Burkholderia	R-72680	Burkholderia	8478303	66.5	5	3676711;3415142;1232707;82948;70795	3676711	3415142	1232707	OXFORD_NANOPORE,ILLUMINA	100	0.51	5	3	3	3	3	3_large	3	2	Chromosome	R72680_3	True	True	
GCF_984669565.1	Burkholderia arboris	Burkholderia	R-10957	Burkholderia	8491779	67	4	3629775;3426442;1280661;154901	3629775	3426442	1280661	OXFORD_NANOPORE,ILLUMINA	99.86	0.48	4	3	3	3	3	3_large	3	1	Chromosome	R10957_3	True	True	
GCF_984669585.1	Burkholderia arboris	Burkholderia	LMG 6988	Burkholderia	8002732	67	3	3624047;3411081;967604	3624047	3411081	967604	OXFORD_NANOPORE,ILLUMINA	100	0.37	3	3	3	3	2	3_large	3	0	Chromosome	LMG6988_3	True	True	
GCF_984669685.1	Burkholderia arboris	Burkholderia	LMG 24270	Burkholderia	8630252	66.5	4	3701045;3349698;1224034;355475	3701045	3349698	1224034	OXFORD_NANOPORE,ILLUMINA	100	2.22	4	4	4	3	3	4+_large	3	1	Chromosome	LMG24270_3	False	True	
GCF_984669705.1	Burkholderia sp. LMG 34232	Burkholderia	LMG 34232	Burkholderia	8158794	66.5	3	3602122;3219997;1336675	3602122	3219997	1336675	OXFORD_NANOPORE	100	0.03	3	3	3	3	3	3_large	3	0	Chromosome	LMG34232_3	True	True	
GCF_984671675.1	Burkholderia sp. LMG 33096	Burkholderia	R-18413	Burkholderia	7067216	67	2	3712491;3354725	3712491	3354725	0	OXFORD_NANOPORE,ILLUMINA	99.91	0.37	2	2	2	2	2	2_large	2	0			True	True	
GCF_984671695.1	Burkholderia arboris	Burkholderia	R-16920	Burkholderia	7411693	66.5	3	3729666;3557304;124723	3729666	3557304	124723	OXFORD_NANOPORE,ILLUMINA	100	0.39	3	2	2	2	2	2_large	2	1	Plasmid	R16920_3	True	True	
MF6	Burkholderia sola	Burkholderia		Burkholderia	7797931	66.5	5	3592343;2983592;1179882;33003;9111	3592343	2983592	1179882					3	3	3	3	3_large	5	0	Chromosome	chromosome	False	True	
MF7	Burkholderia sp.	Burkholderia		Burkholderia	8695339	66.5	63	2762977;976231;857810;774369;513992;477523;344507;318422;277037;263971;222092;216555;207126;205724;155622;91333;3926;3138;2414;2158;2121;1878;1605;1504;1114;1074;736;669;661;571;429;404;383;348;344;303;271;218;218;203;199;190;189;165;163;163;149;149;149;149;148;148;148;147;147;145;131;130;130;118;115;96;90	2762977	976231	857810					14	8	5	1	4+_large	63	0	Chromosome	chromosome	False	True	
